"province";"sex";"nationality";"age";"house_size";"type_contract";"single";"married";"separated";"widowed";"divorced";"edu0";"edu1";"edu2";"edu3";"eq_house_disp_inc";"house_cost"
49;1;1;40;3;1;0;1;0;0;0;0;0;1;0;30330;751
49;0;1;67;1;1;1;0;0;0;0;0;0;1;0;27141;402
49;1;1;66;3;1;0;1;0;0;0;0;0;1;0;47091;233
49;0;1;34;3;1;0;1;0;0;0;0;0;0;1;37065;20
49;1;1;42;4;0;0;1;0;0;0;0;1;0;0;12050,43478;188
49;1;1;38;1;1;1;0;0;0;0;0;0;0;1;63500;254
49;1;1;47;4;1;0;1;0;0;0;0;0;1;0;14994,76191;296
49;1;1;76;2;1;1;0;0;0;0;0;1;0;0;18914,66667;116
49;1;1;73;2;1;0;1;0;0;0;0;0;1;0;21557,33333;384
49;0;1;34;2;1;0;1;0;0;0;0;0;0;1;27327,33333;268
49;1;1;30;1;1;1;0;0;0;0;0;0;1;0;30912;451
49;1;1;54;2;1;0;1;0;0;0;0;1;0;0;14912;487
49;1;1;37;2;1;0;1;0;0;0;0;0;0;1;28284;201
49;1;1;44;2;1;0;1;0;0;0;0;0;1;0;26792,66667;135
49;0;1;32;1;1;1;0;0;0;0;0;0;1;0;20528;532
49;1;1;78;2;1;0;1;0;0;0;1;0;0;0;21051,33333;195
49;1;0;43;4;1;0;1;0;0;0;0;0;1;0;16209,04762;829
49;1;1;73;2;1;0;1;0;0;0;0;1;0;0;27792,66667;187
50;1;1;54;3;1;0;1;0;0;0;0;0;0;1;25250,5;363
50;1;1;35;4;1;0;1;0;0;0;0;0;1;0;4428,571429;110
50;0;0;39;2;1;0;1;0;0;0;0;0;0;1;1204;13
50;1;1;36;3;1;0;1;0;0;0;0;0;1;0;13880;130
50;1;1;38;4;1;0;1;0;0;0;0;1;0;0;14794,76191;168
50;0;1;34;1;1;1;0;0;0;0;0;0;1;0;15700;550
50;1;0;43;2;1;0;0;1;0;0;0;1;0;0;14233,33333;516
50;1;1;81;2;1;0;1;0;0;0;0;1;0;0;15848;239
50;0;1;67;2;1;0;1;0;0;0;0;0;1;0;22366,66667;424
50;1;1;39;1;1;1;0;0;0;0;0;0;1;0;16315;168
50;1;1;63;2;1;0;1;0;0;0;0;0;1;0;16650;577
50;0;1;42;2;1;0;0;1;0;0;0;0;1;0;17136,66667;226
50;0;1;44;4;0;0;0;1;0;0;0;0;1;0;4720;251
50;0;1;69;2;1;0;0;0;1;0;0;1;0;0;21206;208
50;1;1;76;2;1;0;1;0;0;0;0;1;0;0;18863,33333;251
50;1;1;56;4;1;0;1;0;0;0;0;1;0;0;11554,78261;218
50;1;1;81;2;1;0;1;0;0;0;0;1;0;0;21463,33333;290
50;1;1;68;3;1;0;1;0;0;0;0;0;1;0;38394,5;275
50;0;1;52;1;1;0;0;0;0;1;0;0;1;0;19838;133
50;0;1;41;1;1;1;0;0;0;0;0;0;0;1;24102;513
50;0;1;52;2;1;0;1;0;0;0;0;0;1;0;19282;243
50;1;1;46;2;1;0;0;0;0;1;0;0;1;0;23616,66667;535
50;1;1;76;2;1;0;1;0;0;0;0;1;0;0;15907,33333;243
50;1;1;50;1;1;0;0;1;0;0;0;0;1;0;7894;113
50;1;1;51;4;1;0;1;0;0;0;0;1;0;0;6753,2;433
50;1;1;36;2;1;0;1;0;0;0;0;0;1;0;13849,33333;248
50;1;1;51;2;0;0;1;0;0;0;0;1;0;0;18732,66667;812
50;1;1;49;1;1;1;0;0;0;0;0;0;1;0;26890;194
50;1;1;72;4;1;0;1;0;0;0;0;1;0;0;12624,4;551
50;1;1;70;1;1;0;0;0;0;1;0;0;0;1;34261;801
50;1;1;54;1;1;0;0;0;0;1;0;1;0;0;14296;128
50;1;1;47;2;1;0;1;0;0;0;0;0;1;0;81609,33333;635
50;1;1;71;2;1;0;1;0;0;0;0;0;1;0;24686;395
50;0;1;45;3;1;0;1;0;0;0;0;0;1;0;6701,666667;516
50;1;1;78;2;1;0;0;0;1;0;0;1;0;0;21160,66667;97
50;1;1;39;4;1;0;1;0;0;0;0;0;1;0;22500,95238;302
50;1;0;61;3;1;0;0;0;1;0;0;1;0;0;1781,5;507
50;1;1;72;3;1;0;1;0;0;0;0;0;1;0;32819;448
50;1;1;43;2;1;0;1;0;0;0;0;0;1;0;24306;198
50;0;1;59;1;1;0;0;0;0;1;0;0;1;0;17806;1171
50;1;1;44;4;0;0;1;0;0;0;0;1;0;0;2699,52381;78
50;1;1;51;4;1;0;1;0;0;0;0;0;1;0;15369,56522;233
50;1;1;46;4;1;0;1;0;0;0;0;1;0;0;16056;269
50;1;1;39;2;1;0;1;0;0;0;0;0;1;0;22459,33333;596
50;1;1;72;2;1;0;1;0;0;0;0;1;0;0;14380;184
50;1;1;75;2;1;0;1;0;0;0;0;1;0;0;16060;388
50;1;1;81;1;1;0;0;0;1;0;0;1;0;0;14195;94
50;1;1;56;2;1;0;0;0;0;1;0;0;1;0;21502;917
50;1;1;54;1;1;1;0;0;0;0;0;0;0;1;62622;87
50;0;1;66;2;0;0;0;1;0;0;0;1;0;0;17946;238
50;1;1;67;3;1;0;1;0;0;0;0;0;1;0;17342;273
50;1;1;62;2;1;0;1;0;0;0;0;1;0;0;21782,66667;284
50;1;1;46;3;1;0;1;0;0;0;0;0;1;0;10433;735
50;1;1;71;2;1;1;0;0;0;0;0;1;0;0;29071,33333;358
50;0;1;57;1;1;1;0;0;0;0;0;0;1;0;26378;753
50;1;1;29;2;0;0;1;0;0;0;0;1;0;0;11016;169
50;1;1;55;5;1;0;1;0;0;0;0;0;1;0;17808,66667;296
50;1;1;62;2;1;0;1;0;0;0;0;1;0;0;18215,33333;530
50;1;1;36;1;0;1;0;0;0;0;0;0;0;1;17061;339
50;1;1;49;1;1;1;0;0;0;0;0;0;1;0;23057;205
50;0;1;40;2;1;0;0;1;0;0;0;0;1;0;15852,30769;185
50;0;1;46;3;1;0;1;0;0;0;0;0;0;1;30964,44444;554
50;1;1;81;2;1;0;1;0;0;0;0;1;0;0;11462;176
50;0;1;56;2;1;1;0;0;0;0;0;1;0;0;19231,33333;111
50;1;1;40;2;1;0;1;0;0;0;0;1;0;0;20148;282
50;0;0;36;4;1;0;1;0;0;0;0;0;1;0;13243,04348;536
50;1;1;70;2;1;0;1;0;0;0;0;1;0;0;18400,66667;279
50;0;1;81;5;1;0;0;0;1;0;1;0;0;0;18683;400
50;1;1;45;4;1;0;1;0;0;0;0;0;1;0;33199,04762;513
51;1;1;65;2;1;0;1;0;0;0;0;1;0;0;18139,33333;157
51;1;1;59;2;1;1;0;0;0;0;0;1;0;0;24370,66667;210
51;1;1;76;2;1;0;1;0;0;0;0;1;0;0;25674;200
51;1;1;35;1;1;1;0;0;0;0;0;0;0;1;38175;134
51;1;1;40;5;1;0;1;0;0;0;0;0;0;1;14582,5;217
51;1;1;53;4;1;0;1;0;0;0;0;1;0;0;8436,8;150
51;1;1;45;6;1;0;1;0;0;0;0;0;1;0;11778,88889;299
51;1;1;70;2;0;0;1;0;0;0;0;1;0;0;10573,33333;275
51;1;1;48;4;1;0;1;0;0;0;0;1;0;0;14821,30435;406
51;0;1;62;2;1;0;0;0;1;0;0;1;0;0;27800;483
51;1;1;71;2;1;0;1;0;0;0;0;1;0;0;10762;394
51;1;1;41;2;1;0;1;0;0;0;0;0;0;1;16480;746
51;1;1;79;1;1;0;0;0;1;0;0;1;0;0;22368;200
51;1;1;69;3;1;0;1;0;0;0;0;1;0;0;10914,5;226
51;0;1;77;1;1;0;0;0;1;0;1;0;0;0;10589;166
51;1;1;81;2;1;0;1;0;0;0;0;1;0;0;14572;354
51;1;1;53;4;0;0;1;0;0;0;0;0;1;0;21125,2;687
51;1;1;69;2;1;0;1;0;0;0;0;0;1;0;35489,33333;320
51;1;1;72;2;1;0;1;0;0;0;0;0;1;0;16696;190
51;1;1;40;4;1;0;1;0;0;0;0;0;1;0;21055,2381;597
51;1;1;73;2;1;0;1;0;0;0;0;0;1;0;19719,33333;269
51;0;1;24;2;0;1;0;0;0;0;0;0;0;1;3102;103
51;1;1;75;2;1;0;1;0;0;0;0;0;1;0;21130;337
51;1;1;71;1;1;1;0;0;0;0;0;0;1;0;25637;233
51;1;1;78;3;1;0;1;0;0;0;0;1;0;0;8403;165
51;1;1;60;4;1;0;1;0;0;0;0;1;0;0;16803,6;258
51;1;1;43;4;1;0;1;0;0;0;0;0;1;0;16379,04762;318
51;1;1;80;2;1;0;1;0;0;0;0;0;0;1;37935,33333;478
51;0;1;42;2;0;0;0;0;1;0;0;0;1;0;2450;276
51;1;1;60;2;1;0;1;0;0;0;0;1;0;0;15778,66667;664
51;1;1;75;3;1;0;1;0;0;0;0;1;0;0;20012,5;727
51;1;1;73;3;1;0;1;0;0;0;0;0;1;0;18876,5;384
51;1;1;41;1;1;1;0;0;0;0;0;0;0;1;65034;232
51;1;1;45;4;0;0;1;0;0;0;0;1;0;0;5895,217391;172
51;0;1;81;1;1;0;0;0;1;0;0;1;0;0;24358;288
51;0;1;34;2;1;0;1;0;0;0;0;0;0;1;34543,33333;414
51;1;1;62;2;1;0;1;0;0;0;0;1;0;0;16794;198
51;1;1;51;4;1;0;1;0;0;0;0;0;1;0;10601,6;123
51;1;1;78;5;1;0;0;0;1;0;0;0;1;0;10080;288
51;0;0;28;4;0;0;1;0;0;0;0;0;0;1;4252,380952;605
51;1;1;33;1;1;1;0;0;0;0;0;0;0;1;28965;126
51;0;1;76;1;1;0;0;0;1;0;0;1;0;0;16121;134
51;1;1;52;2;0;0;1;0;0;0;0;1;0;0;3718;161
51;0;1;44;4;0;0;1;0;0;0;0;0;1;0;16339,13044;284
51;1;1;55;5;1;0;1;0;0;0;0;1;0;0;30962;297
51;1;1;32;2;0;1;0;0;0;0;0;0;1;0;15014,66667;246
51;1;1;73;2;1;0;1;0;0;0;0;1;0;0;9309,333333;218
51;0;1;81;3;1;0;0;0;1;0;0;1;0;0;6878,5;229
51;1;1;35;1;0;0;0;1;0;0;0;1;0;0;13471;129
51;1;1;53;3;1;0;1;0;0;0;0;0;0;1;47306,5;418
51;0;1;32;2;0;1;0;0;0;0;0;0;1;0;11613,84615;433
51;1;1;76;2;1;0;1;0;0;0;0;0;1;0;20813,33333;321
51;1;1;58;4;1;0;1;0;0;0;0;0;1;0;23787,6;383
51;1;1;45;4;1;0;1;0;0;0;0;1;0;0;11854,28571;279
51;1;1;39;3;0;0;1;0;0;0;0;0;0;1;19067,77778;271
51;1;1;72;2;1;0;1;0;0;0;0;1;0;0;20800,66667;242
51;0;1;50;2;1;0;1;0;0;0;0;1;0;0;37008;194
51;0;1;35;3;1;0;1;0;0;0;0;0;1;0;28255,55556;984
51;1;1;68;2;1;0;1;0;0;0;1;0;0;0;8595,333333;529
51;1;1;57;3;1;0;1;0;0;0;0;1;0;0;11511,5;134
51;1;1;36;4;1;0;1;0;0;0;0;1;0;0;20586,66667;279
51;1;1;60;4;1;0;1;0;0;0;0;1;0;0;29535,2;395
51;1;1;40;3;1;0;1;0;0;0;0;0;1;0;21337,22222;287
51;1;1;67;2;1;0;1;0;0;0;0;0;1;0;20788;303
51;1;1;58;4;1;0;1;0;0;0;0;0;1;0;14270;42
51;1;1;69;2;1;0;1;0;0;0;0;1;0;0;9385,333333;173
51;0;1;40;1;1;1;0;0;0;0;0;1;0;0;19529;271
51;0;1;78;1;1;0;0;0;1;0;1;0;0;0;15750;6
51;0;1;73;2;1;0;0;0;1;0;0;0;1;0;29519,33333;213
51;1;1;67;2;1;0;1;0;0;0;0;1;0;0;15847,33333;588
51;0;1;58;2;1;0;0;0;1;0;0;0;1;0;22126,66667;507
51;0;1;31;4;1;0;1;0;0;0;0;1;0;0;11738,57143;648
51;1;1;66;2;1;0;1;0;0;0;0;0;1;0;29086;223
51;0;1;34;3;1;1;0;0;0;0;0;0;1;0;12142,77778;241
51;0;1;81;1;1;0;0;0;0;1;0;1;0;0;26631;300
51;1;1;80;2;1;0;1;0;0;0;0;1;0;0;13889,33333;137
51;0;1;74;1;1;1;0;0;0;0;0;0;1;0;47042;280
51;1;1;52;4;1;0;1;0;0;0;0;0;1;0;12242,85714;542
51;1;1;80;2;1;0;1;0;0;0;0;1;0;0;27417,33333;182
51;1;1;46;1;1;1;0;0;0;0;0;0;0;1;25660;132
51;0;1;29;1;1;1;0;0;0;0;0;0;1;0;8803;250
51;0;1;70;1;1;0;0;0;1;0;1;0;0;0;1482;529
51;1;1;81;1;1;1;0;0;0;0;0;0;0;1;24099;538
51;0;1;54;2;1;0;0;1;0;0;0;0;1;0;21964;165
51;0;1;45;2;1;1;0;0;0;0;0;0;0;1;25396,15385;656
51;1;1;59;1;1;1;0;0;0;0;0;0;1;0;14856;163
51;1;1;69;2;1;0;1;0;0;0;0;1;0;0;14439,33333;263
51;1;1;62;3;1;0;1;0;0;0;0;0;1;0;22813;215
51;1;1;52;5;0;0;1;0;0;0;0;1;0;0;12864,33333;304
51;1;1;68;3;1;0;1;0;0;0;0;1;0;0;6964,5;126
51;1;0;31;4;1;0;1;0;0;0;0;0;1;0;10482,38095;703
52;1;1;58;1;0;1;0;0;0;0;0;1;0;0;30601;173
52;1;1;55;4;1;0;1;0;0;0;0;0;1;0;25558;181
52;1;1;52;4;1;0;1;0;0;0;0;0;1;0;17565,6;329
52;1;1;72;2;1;0;1;0;0;0;0;1;0;0;11142,66667;836
52;1;1;73;2;1;0;1;0;0;0;0;0;0;1;44592,66667;214
52;0;1;46;1;1;0;1;0;0;0;0;0;1;0;18734;394
52;1;1;52;4;1;0;1;0;0;0;0;1;0;0;13968,8;109
52;1;1;48;4;1;0;1;0;0;0;0;0;1;0;18420,8;385
52;0;1;48;2;1;1;0;0;0;0;0;0;0;1;15406,66667;439
52;0;1;81;1;1;1;0;0;0;0;0;0;1;0;16669;288
52;1;1;55;1;1;1;0;0;0;0;0;0;0;1;48123;121
52;0;1;67;1;1;1;0;0;0;0;0;1;0;0;15353;234
52;0;1;66;1;1;0;0;0;1;0;0;1;0;0;29867;255
52;1;1;49;4;1;0;1;0;0;0;0;0;1;0;17983,91304;233
52;1;0;57;1;1;0;1;0;0;0;0;0;1;0;14724;622
52;0;1;65;2;1;0;0;0;1;0;0;1;0;0;9194;558
52;1;1;39;1;1;1;0;0;0;0;0;0;0;1;24312;194
52;1;1;81;1;1;0;0;0;1;0;0;0;1;0;23778;215
52;1;1;45;4;1;0;1;0;0;0;0;0;1;0;10836,66667;183
52;0;1;42;3;0;1;0;0;0;0;0;0;1;0;13196,66667;159
52;0;0;61;1;0;0;1;0;0;0;0;0;0;1;1900;1077
52;0;1;39;2;1;0;1;0;0;0;0;1;0;0;9868,461539;258
52;1;1;41;1;1;1;0;0;0;0;0;0;1;0;27636;316
52;1;1;72;2;1;0;0;0;0;1;0;0;0;1;27534;506
52;1;1;45;4;1;0;0;0;0;1;0;0;1;0;21099,04762;545
52;1;1;53;4;1;0;1;0;0;0;0;1;0;0;19111,6;193
52;1;1;65;2;1;0;1;0;0;0;0;1;0;0;19132;743
52;1;1;45;2;1;0;1;0;0;0;0;0;0;1;39551,33333;412
52;0;1;81;1;1;0;0;0;1;0;0;1;0;0;14183;222
52;1;1;37;2;0;0;1;0;0;0;0;1;0;0;5190,666667;97
52;1;1;41;1;1;1;0;0;0;0;0;0;1;0;22624;271
52;1;1;81;2;1;0;1;0;0;0;0;0;1;0;14793,33333;314
52;1;1;65;2;1;0;1;0;0;0;0;1;0;0;29858;248
52;1;1;79;2;1;1;0;0;0;0;0;1;0;0;15526,66667;289
52;0;1;77;1;1;0;0;0;1;0;0;0;1;0;40137;183
52;0;1;67;1;1;1;0;0;0;0;0;1;0;0;55581;197
52;1;1;43;1;1;1;0;0;0;0;0;0;1;0;27604;156
52;1;1;56;2;1;0;0;1;0;0;0;1;0;0;11142;171
52;1;1;55;2;1;0;1;0;0;0;0;1;0;0;16774,66667;11
52;0;0;39;1;1;0;0;1;0;0;0;0;0;1;26251;783
52;1;1;50;3;1;0;1;0;0;0;0;0;1;0;13647,77778;232
52;1;1;64;2;1;0;1;0;0;0;0;1;0;0;11911,33333;203
52;0;0;37;4;1;0;1;0;0;0;0;0;0;1;20553,33333;1170
52;1;1;53;5;1;0;1;0;0;0;0;0;1;0;13825;834
52;1;1;74;2;1;0;1;0;0;0;0;1;0;0;12932,66667;167
52;1;1;29;1;0;1;0;0;0;0;0;0;1;0;21330;665
52;1;1;50;1;1;1;0;0;0;0;0;1;0;0;30502;153
52;1;1;63;3;1;0;1;0;0;0;0;0;1;0;21742;247
52;1;0;29;5;1;0;1;0;0;0;0;1;0;0;7294,583333;443
52;1;1;79;2;1;0;1;0;0;0;0;1;0;0;21389,33333;293
52;0;1;50;3;1;0;1;0;0;0;0;0;1;0;28519;214
52;0;1;76;1;1;1;0;0;0;0;0;1;0;0;8774;185
52;1;1;44;3;1;0;1;0;0;0;0;0;1;0;25800;271
52;1;1;50;2;1;1;0;0;0;0;0;0;1;0;48847,33333;237
52;0;1;53;2;1;0;0;0;1;0;0;0;1;0;11583,33333;233
52;0;1;59;1;1;0;0;0;1;0;0;0;1;0;26748;123
52;1;1;57;3;1;0;1;0;0;0;0;0;1;0;20463;183
52;1;1;60;1;1;1;0;0;0;0;0;1;0;0;19802;155
52;0;1;36;3;1;0;0;1;0;0;0;0;1;0;9479,375;310
52;1;1;73;3;1;0;1;0;0;0;0;1;0;0;9928,5;179
53;1;1;67;2;1;0;1;0;0;0;0;1;0;0;10531,33333;152
53;1;1;63;4;1;0;1;0;0;0;0;0;1;0;15390,4;194
53;1;1;61;3;1;0;1;0;0;0;0;1;0;0;10368;258
53;1;1;72;2;1;0;1;0;0;0;0;1;0;0;19531,33333;276
53;1;1;59;4;1;0;1;0;0;0;0;0;1;0;24929,6;206
53;1;1;47;4;1;0;1;0;0;0;0;0;0;1;28783,2;328
53;1;1;67;2;1;0;1;0;0;0;0;1;0;0;14945,33333;247
53;1;1;36;4;1;0;1;0;0;0;0;1;0;0;18099,52381;215
53;0;1;78;1;1;0;0;0;1;0;0;1;0;0;13026;203
53;1;1;81;2;1;0;1;0;0;0;0;1;0;0;21320,66667;425
53;0;1;58;2;1;0;1;0;0;0;0;0;0;1;23084;406
53;1;1;76;2;1;0;0;0;1;0;0;0;1;0;16256,66667;245
53;1;1;76;3;1;0;1;0;0;0;0;0;1;0;15625,5;282
53;1;1;63;3;1;0;1;0;0;0;0;0;1;0;20390,5;268
53;0;1;46;2;1;0;1;0;0;0;0;0;1;0;25091,33333;258
53;1;0;38;4;1;0;1;0;0;0;0;0;1;0;11048,57143;142
53;1;1;54;3;1;0;1;0;0;0;0;0;1;0;39956;298
53;1;1;59;2;1;0;1;0;0;0;0;0;1;0;19498;108
53;1;1;70;2;1;0;0;1;0;0;0;1;0;0;20396,66667;175
53;1;1;43;5;1;0;1;0;0;0;0;0;1;0;10262,85714;527
53;1;1;39;1;1;1;0;0;0;0;0;0;1;0;14377;147
53;1;1;65;3;1;0;1;0;0;0;0;1;0;0;11990;229
53;0;1;54;2;1;0;0;0;0;1;0;0;1;0;16238,66667;315
53;1;1;54;1;1;1;0;0;0;0;0;0;1;0;15400;318
53;1;1;63;3;1;0;1;0;0;0;0;1;0;0;26858,5;312
53;0;1;47;2;0;0;0;0;1;0;0;1;0;0;24342,66667;149
53;0;1;80;1;1;0;0;0;1;0;0;1;0;0;11793;263
53;0;1;51;3;1;0;1;0;0;0;0;0;1;0;14260,55556;206
53;0;1;37;1;0;1;0;0;0;0;0;0;0;1;23087;230
53;1;1;66;2;1;0;1;0;0;0;0;1;0;0;14276,66667;269
53;1;1;71;2;1;0;1;0;0;0;0;1;0;0;9398,666667;182
53;1;1;38;5;1;0;1;0;0;0;0;1;0;0;10776,66667;163
53;1;1;57;5;1;0;1;0;0;0;0;0;1;0;10915;180
53;1;1;42;4;1;0;1;0;0;0;0;1;0;0;11537,14286;243
53;1;1;55;3;1;0;1;0;0;0;0;0;1;0;22344;420
53;1;1;69;2;1;0;1;0;0;0;0;0;1;0;12938;234
53;1;1;37;3;1;0;1;0;0;0;0;0;1;0;19209,44444;352
53;1;1;81;2;1;0;1;0;0;0;0;1;0;0;15854,66667;194
53;1;1;48;4;1;0;1;0;0;0;0;0;0;1;31624,28571;518
53;1;1;52;3;1;0;1;0;0;0;0;1;0;0;12554,5;138
53;0;1;46;4;1;0;1;0;0;0;0;0;1;0;18864,76191;349
53;1;1;42;3;1;0;1;0;0;0;0;1;0;0;23127,77778;223
53;1;1;62;4;1;0;1;0;0;0;0;1;0;0;20144;259
53;1;1;47;5;1;0;1;0;0;0;0;0;1;0;16123,75;249
53;1;1;74;4;1;0;1;0;0;0;0;1;0;0;19340,4;878
53;0;1;81;1;1;0;0;0;1;0;0;1;0;0;14042;144
53;0;1;52;3;1;0;0;0;0;1;0;0;1;0;14812,5;624
53;1;1;56;2;1;0;1;0;0;0;0;0;1;0;31148,66667;375
53;1;1;68;3;1;1;0;0;0;0;0;0;1;0;19142,5;161
53;1;0;46;4;1;0;1;0;0;0;0;0;1;0;7781,6;739
53;0;1;42;2;0;1;0;0;0;0;0;0;1;0;6725,384615;937
53;1;1;74;1;1;0;0;0;1;0;0;1;0;0;33443;262
53;1;1;53;3;1;0;1;0;0;0;0;1;0;0;17080,5;627
54;1;1;76;2;1;0;1;0;0;0;0;1;0;0;7855,333333;129
54;1;1;54;4;1;0;1;0;0;0;0;1;0;0;20952,8;675
54;0;1;60;2;0;0;0;0;0;1;0;1;0;0;8434;186
54;0;0;43;2;1;0;1;0;0;0;0;0;1;0;12766;123
54;0;1;43;1;1;1;0;0;0;0;0;0;0;1;17139;108
54;1;1;75;2;0;0;1;0;0;0;1;0;0;0;11738,66667;108
54;0;1;80;1;0;0;0;0;1;0;0;0;1;0;19060;173
54;1;1;74;2;1;0;1;0;0;0;0;1;0;0;11582;116
54;1;1;81;2;1;0;0;0;1;0;0;1;0;0;10437,33333;335
54;0;1;78;2;1;0;0;0;1;0;0;1;0;0;29035,33333;618
54;1;1;55;3;1;0;1;0;0;0;0;1;0;0;21010,5;798
54;1;1;62;4;1;0;1;0;0;0;0;0;0;1;18703,47826;353
54;1;1;39;4;1;0;0;1;0;0;0;0;1;0;9475,714286;309
54;1;0;61;4;0;0;1;0;0;0;0;0;1;0;5123,913044;451
54;1;1;75;2;1;0;1;0;0;0;0;1;0;0;9406,666667;308
54;0;1;78;2;0;0;0;0;1;0;0;1;0;0;15218;194
54;1;1;66;1;1;1;0;0;0;0;0;0;1;0;24000;74
54;0;1;51;1;1;0;0;0;0;1;0;0;1;0;27982;342
54;1;1;56;4;1;0;1;0;0;0;0;0;1;0;17304;344
54;1;1;46;2;1;0;1;0;0;0;0;1;0;0;23408;617
54;0;1;51;2;1;0;0;1;0;0;0;0;1;0;16182,66667;115
54;0;1;70;1;0;0;0;0;1;0;0;1;0;0;14772;269
54;1;1;55;3;1;0;1;0;0;0;0;0;1;0;28345,5;860
54;1;1;43;3;1;0;1;0;0;0;0;1;0;0;17571,66667;476
54;1;1;59;3;1;0;1;0;0;0;0;0;0;1;21648;267
54;1;1;56;5;1;0;1;0;0;0;0;0;1;0;30522,14286;242
54;1;1;63;2;1;0;1;0;0;0;0;1;0;0;16285,33333;427
54;1;1;36;4;1;0;1;0;0;0;0;0;1;0;10849,04762;881
54;1;1;60;2;1;0;0;0;1;0;0;1;0;0;15443,33333;215
54;0;1;23;1;0;1;0;0;0;0;0;0;1;0;9258;102
54;1;1;60;3;1;0;1;0;0;0;0;0;1;0;29941;317
54;1;1;79;2;1;0;1;0;0;0;0;0;1;0;17602;220
54;1;1;59;4;1;0;1;0;0;0;0;0;1;0;19341,6;240
54;1;1;60;2;1;0;1;0;0;0;0;1;0;0;19028;225
54;1;1;65;2;1;0;1;0;0;0;0;1;0;0;15247,33333;371
54;0;0;81;1;1;0;0;0;1;0;0;1;0;0;17002;263
54;0;0;36;1;0;1;0;0;0;0;0;1;0;0;16590;131
54;0;1;44;1;1;1;0;0;0;0;0;0;1;0;22520;103
54;1;1;47;3;1;0;1;0;0;0;0;0;1;0;26984,44444;265
54;0;1;65;1;1;0;0;0;1;0;0;0;0;1;32698;321
54;1;1;52;4;1;0;1;0;0;0;0;1;0;0;10698,26087;217
54;1;1;49;4;1;0;1;0;0;0;0;1;0;0;16365,21739;243
54;0;1;51;3;1;0;1;0;0;0;0;0;1;0;23900,55556;451
54;1;1;79;2;1;0;1;0;0;0;0;1;0;0;18270,66667;150
54;0;1;65;1;1;0;0;1;0;0;0;0;1;0;51618;200
54;0;1;80;1;1;1;0;0;0;0;0;1;0;0;17280;253
54;1;1;42;3;1;0;1;0;0;0;0;0;1;0;21642,22222;790
54;1;1;74;1;1;0;0;0;1;0;0;1;0;0;24803;127
54;1;1;55;3;1;0;1;0;0;0;0;0;1;0;29214,5;209
54;1;1;61;4;1;0;1;0;0;0;0;0;1;0;12592,4;157
54;1;1;77;2;1;0;1;0;0;0;0;0;1;0;39621,33333;372
54;1;1;80;3;1;0;1;0;0;0;0;1;0;0;30462;335
54;1;1;50;4;1;0;1;0;0;0;0;0;1;0;30930;451
54;0;1;61;1;1;0;0;0;0;1;0;1;0;0;16575;263
54;1;1;55;2;1;0;1;0;0;0;0;1;0;0;44630,66667;215
54;0;1;46;4;1;0;1;0;0;0;0;1;0;0;2773,6;859
54;0;1;81;1;1;0;0;0;1;0;0;1;0;0;17497;177
54;0;1;75;1;1;1;0;0;0;0;0;0;1;0;9512;92
54;1;1;53;1;1;1;0;0;0;0;0;0;1;0;25210;175
54;1;1;69;1;1;1;0;0;0;0;0;1;0;0;14545;197
54;1;1;37;3;1;0;1;0;0;0;0;0;1;0;17164,44444;183
54;1;1;66;4;1;0;1;0;0;0;0;1;0;0;18007,6;307
54;1;1;48;2;1;0;0;0;0;1;0;1;0;0;28713,33333;590
54;0;1;70;1;1;1;0;0;0;0;0;0;1;0;20296;89
54;1;1;50;3;1;0;1;0;0;0;0;0;1;0;3031,111111;203
54;1;1;25;4;0;1;0;0;0;0;0;0;1;0;17710;782
54;0;1;56;1;1;0;0;1;0;0;0;0;0;1;24592;395
54;1;1;39;3;1;0;0;1;0;0;0;1;0;0;21365;150
54;1;1;34;2;1;0;1;0;0;0;0;0;1;0;13447,33333;460
54;1;1;78;2;1;0;1;0;0;0;0;0;0;1;31794;221
54;1;1;33;4;1;0;1;0;0;0;0;0;1;0;14959,52381;674
54;1;1;64;3;1;0;1;0;0;0;0;0;1;0;22738,5;372
54;0;1;80;1;1;0;0;0;1;0;0;0;1;0;31365;471
54;0;1;48;3;1;1;0;0;0;0;0;0;1;0;12324,5;655
54;1;1;56;4;1;0;1;0;0;0;0;0;1;0;9276,4;843
54;1;1;43;4;1;1;0;0;0;0;0;1;0;0;0;340
54;1;1;44;1;1;1;0;0;0;0;0;0;1;0;20738;124
54;1;1;65;5;1;0;1;0;0;0;0;0;0;1;29581,33333;382
54;1;1;81;2;1;0;1;0;0;0;0;0;0;1;30859,33333;223
54;0;1;38;3;1;1;0;0;0;0;0;0;1;0;18343,88889;365
54;1;1;70;1;1;0;0;0;1;0;0;1;0;0;12410;137
54;1;1;73;2;1;0;1;0;0;0;0;1;0;0;25515,33333;243
54;1;1;44;4;1;1;0;0;0;0;0;1;0;0;36470;369
54;1;1;49;2;1;0;1;0;0;0;0;0;0;1;33250,66667;1026
54;0;1;81;1;1;0;0;0;1;0;0;1;0;0;11280;167
54;1;1;31;2;1;1;0;0;0;0;0;0;1;0;24895,33333;266
54;1;1;48;3;1;0;1;0;0;0;0;0;1;0;16971,25;139
54;1;1;81;2;1;0;1;0;0;0;0;1;0;0;13020,66667;142
54;1;1;34;2;1;0;1;0;0;0;0;1;0;0;20096;588
54;1;1;46;4;1;0;1;0;0;0;0;1;0;0;12793,6;345
